Año,Country Name,Country Code,Crecimiento del PIB (anual %),Tasa de desempleo (%),"Inflación, deflactor PIB (anual %)","Homicidios intencionales (por 100,000 personas)",Muertes por conflicto (nro personas),Control de Corrupción (rango percentil),Emisiones de CO2 (kt),Esperanza de vida al nacer (años),Migración neta,Población total
2003,Virgin Islands (U.S.),VIR,-0.40%,11.16%,5.97%,28.89,0,0.00,0.0,77.52,"-1,057.0","108,505.0"
2003,West Bank and Gaza,PSE,14.02%,23.00%,-2.13%,0.00,0,44.44,0.0,71.05,"-35,960.0","3,154,969.0"
2003,"Yemen, Rep.",YEM,3.75%,11.98%,10.88%,3.49,0,13.76,"18,699.7",64.54,"-104,794.0","20,188,799.0"
2003,Zambia,ZMB,6.94%,14.69%,17.61%,0.00,0,33.33,"2,084.2",48.28,"20,873.0","10,837,973.0"
2003,Zimbabwe,ZWE,-17.00%,4.77%,8.80%,11.26,0,6.88,"10,103.3",43.39,"-118,634.0","12,075,828.0"
2004,Argentina,ARG,9.03%,13.52%,18.36%,6.05,0,39.90,"141,376.4",74.86,"-22,336.0","38,668,796.0"
2004,Australia,AUS,4.22%,5.39%,3.24%,1.32,0,96.55,"366,141.6",80.49,"109,226.0","19,932,722.0"
2004,Brazil,BRA,5.76%,10.07%,7.75%,26.20,0,54.68,"328,517.3",71.13,"-5,390.0","184,722,043.0"
2004,China,CHN,10.11%,4.49%,6.95%,1.91,0,33.50,"5,113,216.6",73.75,"-458,505.0","1,296,075,000.0"
2004,France,FRA,2.83%,8.91%,1.62%,1.65,0,88.67,"377,948.5",80.16,"154,947.0","62,716,306.0"
2004,Germany,DEU,1.18%,10.73%,1.12%,1.37,0,93.60,"821,073.6",78.68,"73,107.0","82,516,260.0"
2004,India,IND,7.92%,8.53%,5.73%,4.09,"1,249",37.93,"1,085,666.9",64.52,"-214,351.0","1,136,264,583.0"
2004,Indonesia,IDN,5.03%,7.30%,8.55%,0.63,935,17.73,"341,235.4",65.75,"-102,669.0","225,938,595.0"
2004,Italy,ITA,1.42%,7.87%,2.67%,0.00,0,66.50,"472,404.8",80.78,"417,189.0","57,685,327.0"
2004,Japan,JPN,2.19%,4.73%,-1.12%,0.55,0,85.71,"1,207,285.7",82.03,"135,835.0","127,761,000.0"
2004,"Korea, Rep.",KOR,5.20%,3.42%,3.13%,0.88,0,67.98,"485,909.6",77.67,"-33,556.0","48,082,519.0"
2004,Mexico,MEX,3.92%,3.94%,7.96%,8.97,0,41.87,"414,102.0",74.37,"-270,797.0","103,945,813.0"
2004,Netherlands,NLD,1.98%,4.65%,1.20%,1.18,0,95.57,"172,116.5",79.10,"12,819.0","16,281,779.0"
2004,Russian Federation,RUS,7.20%,7.76%,20.26%,27.19,"1,151",23.65,"1,600,978.5",65.47,"239,753.0","144,067,316.0"
2004,Saudi Arabia,SAU,7.96%,5.82%,11.06%,1.27,58,46.31,"299,889.4",74.15,"10,112.0","23,661,808.0"
2004,Spain,ESP,3.12%,11.09%,3.88%,1.21,0,89.16,"335,560.3",79.87,"661,105.0","42,921,895.0"
2004,Switzerland,CHE,2.70%,4.32%,0.30%,0.00,0,96.06,"45,283.9",81.09,"38,681.0","7,389,625.0"
2004,Turkiye,TUR,9.80%,10.84%,12.43%,4.30,194,50.25,"224,601.2",73.24,"12,764.0","67,785,075.0"
2004,United Kingdom,GBR,2.34%,4.59%,2.65%,1.58,0,94.58,"543,075.9",78.75,"247,447.0","59,987,905.0"
2004,United States,USA,3.85%,5.53%,2.68%,0.00,0,92.61,"5,738,286.0",77.49,"1,200,409.0","292,805,298.0"
2004,Afghanistan,AFG,1.41%,8.05%,11.27%,0.00,715,6.40,"1,292.307",57.94,"-248,616.0","23,553,551.0"
2004,Albania,ALB,5.51%,16.31%,3.15%,4.28,0,27.59,"4,322.3",76.38,"-54,383.0","3,026,939.0"
2004,Algeria,DZA,4.30%,17.65%,12.25%,0.00,397,29.06,"89,492.7",71.76,"-38,621.0","32,510,186.0"
2004,American Samoa,ASM,0.41%,0.00%,-3.26%,6.94,0,76.85,0.0,0.00,"-1,701.0","57,626.0"
2004,Andorra,AND,8.14%,0.00%,3.04%,1.30,0,84.24,560.592,0.00,"2,744.0","76,933.0"
2004,Angola,AGO,10.95%,3.97%,33.44%,0.00,25,5.91,"17,453.6",50.59,"66,585.0","18,771,125.0"
2004,Antigua and Barbuda,ATG,5.77%,0.00%,1.54%,5.07,0,78.82,367.4,75.67,101.0,"78,941.0"
2004,Armenia,ARM,10.50%,10.35%,6.28%,2.71,0,28.57,"3,763.8",71.42,"-30,623.0","3,065,745.0"
2004,Aruba,ABW,7.28%,0.00%,2.82%,2.14,0,85.22,0.0,73.58,315.0,"93,540.0"
2004,Austria,AUT,2.74%,5.83%,1.74%,0.72,0,97.04,"75,802.1",79.18,"54,907.0","8,171,966.0"
2004,Azerbaijan,AZE,9.25%,7.99%,9.25%,0.00,0,10.34,"28,311.9",67.35,"13,488.0","8,306,500.0"
2004,"Bahamas, The",BHS,0.88%,10.20%,1.19%,12.82,0,91.63,"2,094.7",72.48,"1,031.0","343,089.0"
2004,Bahrain,BHR,6.98%,1.10%,10.99%,0.00,0,69.95,"17,927.3",76.56,"53,424.0","833,451.0"
2004,Bangladesh,BGD,5.24%,4.27%,4.56%,2.81,0,0.99,"30,527.5",67.19,"-535,175.0","138,789,725.0"
2004,Barbados,BRB,1.41%,9.57%,5.83%,8.19,0,91.13,"1,280.2",74.73,-159.0,"268,505.0"
2004,Belarus,BLR,11.45%,9.80%,22.68%,0.00,0,25.62,"55,753.4",68.96,"-12,943.0","9,730,146.0"
2004,Belgium,BEL,3.57%,7.36%,1.91%,0.00,0,90.15,"113,350.8",78.88,"43,994.0","10,421,137.0"
2004,Belize,BLZ,4.63%,10.59%,2.31%,29.03,0,53.69,409.6,69.23,"2,330.0","272,128.0"
2004,Benin,BEN,4.43%,0.77%,0.77%,0.00,0,33.99,"2,646.4",56.83,"4,173.0","7,894,554.0"
2004,Bermuda,BMU,2.32%,0.00%,4.69%,1.59,0,88.18,0.0,81.12,-191.0,"63,740.0"
2004,Bhutan,BTN,6.01%,2.49%,3.70%,2.31,0,80.79,313.51,65.27,"5,595.0","649,991.0"
2004,Bolivia,BOL,4.17%,2.50%,7.97%,0.00,0,24.63,"9,382.4",64.00,"-15,173.0","9,216,279.0"
2004,Bosnia and Herzegovina,BIH,6.33%,29.39%,2.16%,1.64,0,43.84,"15,571.7",76.13,"-68,032.0","4,142,860.0"
2004,Botswana,BWA,2.71%,21.85%,10.08%,13.93,0,79.80,"3,970.3",51.62,"4,758.0","1,859,085.0"
2004,British Virgin Islands,VGB,0.00%,0.00%,0.00%,17.61,0,0.00,0.0,74.25,596.0,"22,715.0"
2004,Brunei Darussalam,BRN,0.50%,5.95%,15.89%,0.55,0,68.97,"5,103.0",74.65,"1,263.0","360,461.0"
2004,Bulgaria,BGR,6.51%,12.04%,5.58%,3.10,0,57.14,"47,265.7",72.56,"-4,156.0","7,716,860.0"
2004,Burkina Faso,BFA,4.48%,3.44%,0.09%,0.60,0,51.23,"1,133.84",52.42,"17,573.0","13,445,977.0"
2004,Burundi,BDI,4.83%,3.09%,13.15%,0.00,387,16.75,159.6,52.01,"47,090.0","7,120,496.0"
2004,Cabo Verde,CPV,10.20%,10.94%,-6.33%,4.32,0,66.01,416.0,72.00,"-3,662.0","486,583.0"
2004,Cambodia,KHM,10.34%,1.13%,4.82%,3.93,0,14.29,"2,377.8",63.55,"-5,883.0","13,016,371.0"
2004,Cameroon,CMR,7.05%,5.11%,0.14%,0.00,0,11.82,"5,122.6",54.18,"-19,445.0","16,809,407.0"
2004,Canada,CAN,3.09%,7.19%,3.27%,1.96,0,92.12,"536,417.3",79.99,"193,282.0","31,940,655.0"
2004,Cayman Islands,CYM,0.00%,0.00%,0.00%,11.04,0,86.70,0.0,0.00,"1,036.0","45,286.0"
2004,Central African Republic,CAF,5.99%,5.34%,-4.44%,0.00,0,1.97,226.2,46.04,"-16,514.0","4,115,138.0"
2004,Chad,TCD,33.63%,0.81%,9.73%,0.00,50,2.96,773.1,48.23,"110,387.0","9,613,503.0"
2004,Channel Islands,CHI,0.00%,6.38%,0.00%,0.00,0,0.00,0.0,80.12,842.0,"149,538.0"
2004,Chile,CHL,6.67%,10.16%,7.02%,0.00,0,87.68,"54,972.1",77.62,"11,515.0","16,017,966.0"
2004,Colombia,COL,5.33%,13.72%,7.28%,48.53,"1,234",52.22,"56,608.9",72.69,"-25,907.0","41,648,268.0"
2004,Comoros,COM,1.92%,4.57%,3.39%,0.00,0,22.17,153.2,59.48,"-3,103.0","581,154.0"
2004,"Congo, Dem. Rep.",COD,6.74%,2.86%,6.37%,0.00,0,3.45,"1,939.7",53.43,"4,255.0","54,815,607.0"
2004,"Congo, Rep.",COG,3.48%,19.90%,16.81%,0.00,0,15.27,"3,514.5",56.99,"25,414.0","3,543,012.0"
2004,Costa Rica,CRI,4.42%,6.39%,13.35%,6.58,0,63.05,"5,943.6",78.33,"7,458.0","4,252,800.0"
2004,Cote d'Ivoire,CIV,3.19%,5.47%,-2.50%,0.00,47,9.85,"5,466.1",51.36,"-108,973.0","18,544,903.0"
2004,Croatia,HRV,4.18%,13.66%,3.63%,1.87,0,61.08,"21,092.7",75.52,"-5,673.0","4,304,600.0"
2004,Cuba,CUB,5.77%,1.85%,0.61%,5.88,0,60.59,"25,364.8",76.91,"-13,532.0","11,225,294.0"
2004,Curacao,CUW,0.21%,0.00%,1.38%,28.26,0,0.00,0.0,73.43,"1,079.0","134,192.0"
2004,Cyprus,CYP,5.03%,4.33%,2.71%,1.57,0,79.31,"7,778.8",77.94,"13,126.0","1,018,684.0"
2004,Czechia,CZE,4.81%,8.21%,4.05%,1.31,0,68.47,"123,786.0",75.72,"25,947.0","10,197,101.0"
2004,Denmark,DNK,2.67%,5.20%,2.10%,0.00,0,99.51,"53,727.6",77.49,"11,366.0","5,404,523.0"
2004,Djibouti,DJI,0.00%,28.09%,0.00%,0.00,0,39.41,395.8,57.76,"-5,247.0","818,373.0"
2004,Dominica,DMA,3.05%,0.00%,3.79%,11.67,0,74.88,144.3,72.40,-304.0,"68,574.0"
2004,Dominican Republic,DOM,2.57%,6.30%,45.17%,24.76,0,32.02,"17,282.2",70.33,"-30,709.0","9,043,127.0"
2004,Ecuador,ECU,8.21%,5.00%,4.26%,0.00,0,27.09,"26,177.7",74.28,"-20,921.0","13,534,593.0"
2004,"Egypt, Arab Rep.",EGY,4.09%,10.32%,11.67%,0.42,0,32.51,"144,503.9",68.61,"31,302.0","77,522,427.0"
2004,El Salvador,SLV,0.89%,6.80%,2.72%,64.57,0,35.96,"6,676.8",70.34,"-89,193.0","6,035,655.0"
2004,Equatorial Guinea,GNQ,38.00%,8.13%,16.92%,0.00,0,5.42,"5,517.6",55.04,"14,733.0","826,355.0"
2004,Eritrea,ERI,1.45%,5.59%,24.80%,0.00,0,51.72,703.5,59.90,"-6,376.0","2,763,140.0"
2004,Estonia,EST,6.80%,10.25%,4.69%,0.00,0,82.76,"16,755.0",71.91,"-3,768.0","1,362,550.0"
2004,Eswatini,SWZ,3.62%,26.53%,3.87%,13.70,0,49.26,985.6,42.54,"-7,656.0","1,065,764.0"
2004,Ethiopia,ETH,13.57%,2.68%,3.91%,0.00,50,26.11,"5,334.2",53.23,"-25,428.0","75,301,026.0"
2004,Faroe Islands,FRO,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,79.09,390.0,"47,989.0"
2004,Fiji,FJI,5.30%,4.70%,2.19%,2.65,0,63.55,"1,319.6",66.42,"-6,639.0","866,694.0"
2004,Finland,FIN,3.99%,10.36%,0.60%,2.83,0,100.00,"67,682.9",78.71,"6,872.0","5,228,172.0"
2004,French Polynesia,PYF,0.97%,11.70%,1.69%,0.00,0,0.00,0.0,79.70,-61.0,"267,132.0"
2004,Gabon,GAB,0.69%,17.03%,7.77%,0.00,0,23.15,"6,091.1",61.84,"6,827.0","1,417,110.0"
2004,"Gambia, The",GMB,7.05%,8.73%,94.19%,0.00,0,34.98,314.6,58.09,"-3,632.0","1,612,225.0"
2004,Georgia,GEO,5.79%,12.62%,8.43%,7.47,27,37.44,"3,373.1",70.57,"-30,611.0","3,927,340.0"
2004,Ghana,GHA,5.60%,6.57%,14.35%,2.06,0,47.29,"5,924.8",59.19,"34,434.0","21,906,444.0"
2004,Gibraltar,GIB,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,80.95,319.0,"28,716.0"
2004,Greece,GRC,5.06%,10.31%,3.06%,1.00,0,70.44,"99,844.6",79.04,"-1,102.0","10,955,141.0"
2004,Greenland,GRL,6.91%,0.00%,-0.54%,19.34,0,0.00,0.0,68.64,-349.0,"56,911.0"
2004,Grenada,GRD,-0.65%,0.00%,2.03%,5.48,0,74.88,216.8,71.79,-306.0,"109,516.0"
2004,Guam,GUM,6.49%,7.70%,1.80%,5.49,0,67.49,0.0,76.92,"-2,368.0","164,004.0"
2004,Guatemala,GTM,3.14%,2.97%,6.02%,35.07,0,30.05,"10,780.4",69.17,"-47,399.0","12,682,108.0"
2004,Guinea,GIN,2.34%,4.66%,16.52%,0.00,0,20.69,"1,772.9",54.12,"-56,110.0","8,961,039.0"
2004,Guinea-Bissau,GNB,2.76%,3.06%,-1.39%,0.00,0,7.88,205.4,52.15,"-5,144.0","1,347,009.0"
2004,Guyana,GUY,1.56%,11.28%,6.78%,17.23,0,40.89,"1,671.7",64.93,"-12,657.0","760,424.0"
2004,Haiti,HTI,-1.32%,13.31%,19.30%,0.00,207,2.46,"1,666.8",58.48,"-26,422.0","8,961,489.0"
2004,Honduras,HND,6.23%,5.99%,6.45%,49.29,0,18.72,"7,557.8",69.80,"-7,082.0","7,383,407.0"
2004,"Hong Kong SAR, China",HKG,8.70%,6.74%,-3.59%,0.65,0,94.09,0.0,81.83,"10,103.0","6,783,500.0"
2004,Hungary,HUN,5.00%,5.83%,5.09%,2.07,0,73.89,"56,349.8",72.65,"16,803.0","10,107,146.0"
2004,Iceland,ISL,7.80%,4.03%,2.68%,0.00,0,98.03,"2,309.99",81.00,611.0,"292,074.0"
2004,"Iran, Islamic Rep.",IRN,4.34%,10.30%,24.71%,0.00,0,42.86,"417,660.4",71.37,"369,535.0","69,061,674.0"
2004,Iraq,IRQ,53.38%,8.61%,17.31%,0.00,"4,095",1.48,"88,108.3",65.03,"69,948.0","27,858,948.0"
2004,Ireland,IRL,6.79%,4.49%,0.52%,0.74,0,87.19,"44,687.6",78.54,"49,526.0","4,070,262.0"
2004,Isle of Man,IMN,5.20%,0.00%,5.45%,0.00,0,0.00,0.0,76.97,731.0,"78,677.0"
2004,Israel,ISR,4.78%,13.03%,0.13%,2.41,378,81.77,"63,159.9",80.15,"15,542.0","6,809,000.0"
2004,Jamaica,JAM,1.32%,6.80%,12.86%,55.22,0,41.38,"10,572.0",70.86,"-18,261.0","2,664,024.0"
2004,Jordan,JOR,8.57%,14.58%,3.10%,0.00,0,64.04,"18,580.9",72.77,"7,979.0","5,532,423.0"
2004,Kazakhstan,KAZ,9.60%,8.40%,16.13%,13.47,0,12.32,"158,029.6",66.06,"9,413.0","15,012,984.0"
2004,Kenya,KEN,5.10%,3.00%,7.13%,3.45,0,20.20,"7,662.7",56.36,"31,530.0","34,791,836.0"
2004,Kiribati,KIR,-1.63%,0.00%,1.71%,0.00,0,71.43,50.8,64.99,-139.0,"96,224.0"
2004,"Korea, Dem. People's Rep.",PRK,0.00%,2.96%,0.00%,0.00,0,4.43,"74,323.7",69.44,"-2,759.0","23,948,930.0"
2004,Kosovo,XKX,0.00%,0.00%,0.00%,0.00,0,45.32,0.0,75.30,"-30,715.0","1,704,622.0"
2004,Kuwait,KWT,10.24%,1.70%,11.37%,2.00,0,75.37,"61,917.8",76.79,"7,427.0","2,153,481.0"
2004,Kyrgyz Republic,KGZ,7.03%,2.38%,5.11%,8.32,0,12.81,"5,557.9",68.15,"-17,310.0","5,104,700.0"
2004,Lao PDR,LAO,6.36%,1.50%,10.69%,0.00,0,11.33,"1,211.21",60.29,"-40,174.0","5,768,167.0"
2004,Latvia,LVA,8.28%,11.71%,7.06%,0.00,0,59.61,"7,616.5",72.03,"-18,142.0","2,263,122.0"
2004,Lebanon,LBN,6.68%,7.85%,-1.23%,0.00,0,31.53,"17,879.3",75.98,"4,974.0","4,574,797.0"
2004,Lesotho,LSO,1.69%,17.02%,9.60%,0.00,0,53.20,"1,871.9",43.71,"-27,129.0","1,985,384.0"
2004,Liberia,LBR,2.62%,2.23%,16.86%,0.00,0,6.90,558.67,56.01,"-1,001.0","3,122,447.0"
2004,Libya,LBY,4.46%,19.61%,22.61%,0.00,0,19.70,"48,469.0",71.49,"42,112.0","5,687,563.0"
2004,Liechtenstein,LIE,3.04%,0.00%,0.81%,2.92,0,89.66,229.39083,81.77,114.0,"34,300.0"
2004,Lithuania,LTU,6.57%,10.68%,2.68%,10.02,0,67.00,"11,915.0",71.96,"-35,427.0","3,377,075.0"
2004,Luxembourg,LUX,4.23%,5.11%,3.12%,0.44,0,93.10,"11,659.8",79.12,"4,482.0","458,095.0"
2004,"Macao SAR, China",MAC,26.63%,4.90%,1.93%,0.84,0,90.64,0.0,81.69,"11,508.0","475,529.0"
2004,Madagascar,MDG,5.26%,3.85%,13.96%,0.00,0,44.33,"1,645.54",60.15,485.0,"18,250,774.0"
2004,Malawi,MWI,5.42%,4.91%,14.85%,3.31,0,25.12,898.57,50.45,"-32,211.0","12,411,342.0"
2004,Malaysia,MYS,6.78%,3.54%,6.01%,1.96,0,64.53,"157,850.0",73.90,"244,359.0","25,333,247.0"
2004,Maldives,MDV,6.03%,6.37%,9.97%,0.00,0,46.80,693.1,73.54,402.0,"302,135.0"
2004,Mali,MLI,1.56%,1.32%,3.60%,0.00,0,29.56,"1,451.2",53.54,"-10,805.0","12,751,995.0"
2004,Malta,MLT,0.14%,7.32%,1.66%,1.71,0,77.83,"2,598.0",79.25,872.0,"401,268.0"
2004,Marshall Islands,MHL,1.33%,0.00%,-0.16%,0.00,0,0.00,119.3,63.70,"-1,627.0","54,435.0"
2004,Mauritania,MRT,4.73%,9.91%,10.94%,0.00,0,42.36,"1,413.5",61.59,"-19,075.0","2,946,575.0"
2004,Mauritius,MUS,4.33%,8.34%,6.85%,0.00,0,59.11,"2,770.3",72.27,"-3,288.0","1,221,003.0"
2004,"Micronesia, Fed. Sts.",FSM,-3.08%,0.00%,0.99%,0.00,0,65.02,149.7,70.84,"-3,038.0","111,438.0"
2004,Moldova,MDA,7.40%,8.17%,7.99%,6.84,0,14.78,"7,775.9",67.86,"-40,505.0","2,896,023.0"
2004,Monaco,MCO,2.47%,0.00%,1.59%,0.00,0,0.00,0.0,0.00,-106.0,"32,236.0"
2004,Mongolia,MNG,10.63%,6.82%,16.69%,13.12,0,47.78,"9,561.28",64.80,"-8,142.0","2,537,949.0"
2004,Montenegro,MNE,4.43%,30.03%,5.89%,0.00,0,36.45,"2,041.277687",74.56,"-1,848.0","613,353.0"
2004,Morocco,MAR,4.57%,10.83%,0.91%,1.56,0,48.77,"41,009.0",68.23,"-66,711.0","30,033,125.0"
2004,Mozambique,MOZ,7.92%,2.98%,6.52%,5.74,0,30.54,"1,910.0",51.25,"-40,129.0","19,694,411.0"
2004,Myanmar,MMR,13.70%,0.65%,10.72%,1.57,27,0.49,"10,268.2",61.25,"-169,843.0","47,338,446.0"
2004,Namibia,NAM,12.27%,22.09%,2.04%,18.15,0,58.62,"2,376.7",51.25,"-7,192.0","1,939,406.0"
2004,Nauru,NRU,0.00%,0.00%,0.00%,0.00,0,0.00,64.0,58.07,-223.0,"10,335.0"
2004,Nepal,NPL,4.68%,10.56%,4.17%,3.60,"1,880",18.23,"2,809.6",64.82,"-212,507.0","26,003,965.0"
2004,New Caledonia,NCL,0.00%,16.31%,0.00%,0.00,0,0.00,0.0,75.47,543.0,"228,750.0"
2004,New Zealand,NZL,4.09%,4.01%,2.76%,1.10,0,99.01,"32,836.1",79.55,"24,480.0","4,087,500.0"
2004,Nicaragua,NIC,5.31%,6.41%,9.05%,11.99,0,38.42,"4,531.9",67.42,"-44,221.0","5,386,223.0"
2004,Niger,NER,0.36%,2.79%,0.39%,0.00,4,21.18,776.855,52.59,"-9,082.0","13,366,885.0"
2004,Nigeria,NGA,9.25%,3.79%,22.37%,0.00,151,4.93,"98,724.9",48.77,"16,528.0","136,756,848.0"
2004,North Macedonia,MKD,4.67%,37.16%,-0.17%,2.36,0,34.48,"8,542.6",73.60,"-2,638.0","2,032,544.0"
2004,Northern Mariana Islands,MNP,-3.08%,0.00%,0.76%,0.00,0,0.00,0.0,0.00,"-4,233.0","71,898.0"
2004,Norway,NOR,4.01%,4.26%,5.85%,0.78,0,95.07,"37,354.8",79.84,"13,425.0","4,591,910.0"
2004,Oman,OMN,1.29%,4.20%,13.01%,1.70,0,73.40,"31,256.9",74.33,-855.0,"2,468,855.0"
2004,Pakistan,PAK,7.55%,0.60%,7.33%,5.63,359,10.84,"118,313.6",63.05,"-524,871.0","170,648,620.0"
2004,Palau,PLW,4.86%,0.00%,2.32%,0.00,0,0.00,217.8,0.00,-68.0,"19,907.0"
2004,Panama,PAN,7.52%,5.94%,1.97%,9.50,0,45.81,"5,609.5",75.54,"3,596.0","3,243,311.0"
2004,Papua New Guinea,PNG,2.72%,2.54%,-1.99%,0.00,0,15.76,"4,611.2",61.76,"44,804.0","6,293,166.0"
2004,Paraguay,PRY,4.06%,6.51%,11.84%,22.32,0,3.94,"3,973.7",70.48,"-40,910.0","5,416,324.0"
2004,Peru,PER,4.96%,4.71%,6.28%,0.00,0,38.92,"31,237.1",72.67,"-194,133.0","27,893,911.0"
2004,Philippines,PHL,6.57%,3.55%,5.89%,0.00,339,28.08,"74,718.3",70.04,"-182,951.0","84,607,501.0"
2004,Poland,POL,4.98%,19.07%,4.92%,0.00,0,58.13,"301,854.0",74.85,"-17,064.0","38,182,222.0"
2004,Portugal,PRT,1.79%,6.32%,2.40%,0.00,0,84.73,"62,128.8",77.67,"17,114.0","10,483,861.0"
2004,Puerto Rico,PRI,8.75%,10.31%,-1.29%,22.09,0,86.70,0.0,77.14,"-32,210.0","3,826,878.0"
2004,Qatar,QAT,19.22%,0.86%,13.11%,0.64,0,70.94,"37,074.4",75.96,"12,430.0","777,943.0"
2004,Romania,ROU,10.43%,7.72%,15.46%,2.29,0,44.83,"95,336.3",71.56,"-106,593.0","21,451,748.0"
2004,Rwanda,RWA,7.45%,11.94%,11.10%,0.00,0,40.39,662.34,55.49,"-18,936.0","8,791,853.0"
2004,Samoa,WSM,3.09%,5.22%,7.07%,0.00,0,49.75,175.0,71.70,"-4,022.0","188,073.0"
2004,San Marino,SMR,4.55%,0.00%,2.01%,0.00,0,0.00,0.0,0.00,333.0,"29,093.0"
2004,Sao Tome and Principe,STP,3.54%,16.12%,14.84%,0.00,0,36.95,74.5,63.73,-991.0,"157,697.0"
2004,Senegal,SEN,4.64%,7.76%,-0.13%,0.00,0,56.16,"5,390.2",60.03,"-41,027.0","10,698,691.0"
2004,Serbia,SRB,9.03%,18.50%,8.12%,2.09,0,35.47,"57,502.3",72.68,480.0,"7,463,157.0"
2004,Seychelles,SYC,-2.85%,0.00%,24.67%,11.80,0,71.92,383.2,72.66,245.0,"82,475.0"
2004,Sierra Leone,SLE,6.48%,3.42%,12.83%,2.02,0,21.67,532.6,47.58,"23,897.0","5,533,329.0"
2004,Singapore,SGP,9.94%,5.84%,3.96%,0.47,0,98.52,"39,618.8",79.49,"15,629.0","4,166,664.0"
2004,Sint Maarten (Dutch part),SXM,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,74.24,9.0,"32,488.0"
2004,Slovak Republic,SVK,5.28%,18.60%,5.74%,2.01,0,65.52,"37,430.5",73.96,-225.0,"5,372,280.0"
2004,Slovenia,SVN,4.36%,6.01%,3.36%,1.35,0,83.25,"15,699.6",77.21,"8,061.0","1,997,012.0"
2004,Solomon Islands,SLB,7.68%,1.72%,3.76%,4.24,0,54.19,286.3,67.80,"-2,745.0","471,785.0"
2004,Somalia,SOM,0.00%,19.31%,0.00%,0.00,0,0.00,577.5,50.54,"17,353.0","10,117,354.0"
2004,South Africa,ZAF,4.55%,19.87%,6.04%,38.70,0,69.46,"379,939.8",54.04,"58,977.0","48,556,071.0"
2004,South Sudan,SSD,0.00%,12.15%,0.00%,0.00,0,0.00,951.984363,50.92,"110,187.0","7,317,118.0"
2004,Sri Lanka,LKA,5.45%,8.38%,8.80%,0.00,0,50.74,"12,868.2",67.09,"-1,028.0","19,490,431.0"
2004,St. Kitts and Nevis,KNA,4.00%,0.00%,3.84%,23.62,0,60.10,219.2,71.30,-228.0,"46,580.0"
2004,St. Lucia,LCA,7.27%,20.97%,0.71%,22.53,0,62.56,416.9,72.03,-118.0,"164,239.0"
2004,St. Martin (French part),MAF,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,77.38,158.0,"32,697.0"
2004,St. Vincent and the Grenadines,VCT,4.11%,20.04%,3.75%,25.75,0,62.56,228.3,73.03,"-1,726.0","112,608.0"
2004,Sudan,SDN,5.14%,15.05%,17.27%,0.00,"3,673",9.36,"8,827.8",56.77,"-86,754.0","28,831,550.0"
2004,Suriname,SUR,8.50%,9.49%,12.84%,9.01,0,61.58,"1,392.96",66.42,"-1,684.0","510,572.0"
2004,Sweden,SWE,4.34%,6.69%,0.33%,1.19,0,97.54,"53,593.3",80.50,"36,044.0","8,993,531.0"
2004,Syrian Arab Republic,SYR,6.90%,9.57%,10.33%,2.36,1,22.66,"46,364.3",72.47,"10,911.0","18,084,007.0"
2004,Tajikistan,TJK,10.30%,13.61%,17.43%,2.09,0,7.39,"2,597.02",66.03,"-25,080.0","6,801,204.0"
2004,Tanzania,TZA,7.50%,3.15%,6.89%,7.63,0,33.00,"5,081.7",55.60,"-126,446.0","38,360,879.0"
2004,Thailand,THA,6.29%,1.51%,3.57%,6.54,164,48.28,"213,439.9",73.08,"119,324.0","65,311,166.0"
2004,Timor-Leste,TLS,0.40%,3.51%,-10.49%,2.43,0,43.35,182.5,61.63,"-5,797.0","945,989.0"
2004,Togo,TGO,-0.98%,4.19%,-1.91%,0.00,0,19.21,"1,778.2",55.57,"-1,007.0","5,565,218.0"
2004,Tonga,TON,-2.41%,4.05%,8.89%,1.90,0,57.64,117.4,69.67,"-1,793.0","105,036.0"
2004,Trinidad and Tobago,TTO,7.95%,8.33%,8.88%,19.10,0,55.67,"16,096.0",71.08,"-3,504.0","1,361,172.0"
2004,Tunisia,TUN,6.24%,14.23%,3.35%,1.89,0,56.65,"23,020.2",74.49,"-24,512.0","10,292,225.0"
2004,Turkmenistan,TKM,5.00%,8.15%,18.35%,4.34,0,8.37,"49,365.2",66.08,"-9,254.0","4,819,792.0"
2004,Turks and Caicos Islands,TCA,0.00%,0.00%,0.00%,0.00,0,0.00,0.0,76.79,782.0,"22,869.0"
2004,Tuvalu,TUV,-2.27%,0.00%,5.74%,0.00,0,76.85,8.5,63.69,-12.0,"9,791.0"
2004,Uganda,UGA,6.81%,2.75%,15.59%,0.00,"1,215",24.14,"1,629.6",51.55,"-138,801.0","27,146,084.0"
2004,Ukraine,UKR,11.80%,8.59%,15.31%,7.38,0,16.26,"307,135.6",68.19,"-11,530.0","47,451,626.0"
2004,United Arab Emirates,ARE,9.57%,2.90%,8.50%,0.00,0,83.74,"110,007.6",76.45,"122,863.0","3,993,339.0"
2004,Uruguay,URY,5.00%,12.98%,10.11%,6.04,0,81.28,"5,459.9",76.01,"-15,661.0","3,313,801.0"
2004,Uzbekistan,UZB,7.45%,8.17%,15.92%,3.67,37,13.79,"124,840.1",67.40,"-38,839.0","25,864,350.0"
