indicator,country,countryiso3code,date,value
Net migration,Andorra,AND,2011,27.0
Net migration,Andorra,AND,2010,-2864.0
Net migration,Andorra,AND,2009,-2678.0
Net migration,Andorra,AND,2008,-2584.0
Net migration,Andorra,AND,2007,-2446.0
Net migration,Andorra,AND,2006,-2420.0
Net migration,Andorra,AND,2005,2467.0
Net migration,Andorra,AND,2004,2744.0
Net migration,Andorra,AND,2003,2722.0
Net migration,Andorra,AND,2002,2690.0
Net migration,Andorra,AND,2001,2690.0
Net migration,Andorra,AND,2000,146.0
Net migration,Andorra,AND,1999,39.0
Net migration,Andorra,AND,1998,183.0
Net migration,Andorra,AND,1997,140.0
Net migration,Andorra,AND,1996,182.0
Net migration,Andorra,AND,1995,1588.0
Net migration,Andorra,AND,1994,1474.0
Net migration,Andorra,AND,1993,1530.0
Net migration,Andorra,AND,1992,1446.0
Net migration,Andorra,AND,1991,1501.0
Net migration,Andorra,AND,1990,1589.0
Net migration,Angola,AGO,2020,7557.0
Net migration,Angola,AGO,2019,58986.0
Net migration,Angola,AGO,2018,61632.0
Net migration,Angola,AGO,2017,77733.0
Net migration,Angola,AGO,2016,91623.0
Net migration,Angola,AGO,2015,74170.0
Net migration,Angola,AGO,2014,84532.0
Net migration,Angola,AGO,2013,91528.0
Net migration,Angola,AGO,2012,96056.0
Net migration,Angola,AGO,2011,94709.0
Net migration,Angola,AGO,2010,90016.0
Net migration,Angola,AGO,2009,77265.0
Net migration,Angola,AGO,2008,73804.0
Net migration,Angola,AGO,2007,73940.0
Net migration,Angola,AGO,2006,70170.0
Net migration,Angola,AGO,2005,64009.0
Net migration,Angola,AGO,2004,66585.0
Net migration,Angola,AGO,2003,59438.0
Net migration,Angola,AGO,2002,60505.0
Net migration,Angola,AGO,2001,56959.0
Net migration,Angola,AGO,2000,53527.0
Net migration,Angola,AGO,1999,51687.0
Net migration,Angola,AGO,1998,51856.0
Net migration,Angola,AGO,1997,49960.0
Net migration,Angola,AGO,1996,45356.0
Net migration,Angola,AGO,1995,40855.0
Net migration,Angola,AGO,1994,45272.0
Net migration,Angola,AGO,1993,38883.0
Net migration,Angola,AGO,1992,39196.0
Net migration,Angola,AGO,1991,33925.0
Net migration,Angola,AGO,1990,47663.0
Net migration,Antigua and Barbuda,ATG,2020,0.0
Net migration,Antigua and Barbuda,ATG,2019,0.0
Net migration,Antigua and Barbuda,ATG,2018,0.0
Net migration,Antigua and Barbuda,ATG,2017,0.0
Net migration,Antigua and Barbuda,ATG,2016,16.0
Net migration,Antigua and Barbuda,ATG,2015,60.0
Net migration,Antigua and Barbuda,ATG,2014,108.0
Net migration,Antigua and Barbuda,ATG,2013,156.0
Net migration,Antigua and Barbuda,ATG,2012,203.0
Net migration,Antigua and Barbuda,ATG,2011,247.0
Net migration,Antigua and Barbuda,ATG,2010,295.0
Net migration,Antigua and Barbuda,ATG,2009,338.0
Net migration,Antigua and Barbuda,ATG,2008,369.0
Net migration,Antigua and Barbuda,ATG,2007,372.0
Net migration,Antigua and Barbuda,ATG,2006,314.0
Net migration,Antigua and Barbuda,ATG,2005,202.0
Net migration,Antigua and Barbuda,ATG,2004,101.0
Net migration,Antigua and Barbuda,ATG,2003,41.0
Net migration,Antigua and Barbuda,ATG,2002,51.0
Net migration,Antigua and Barbuda,ATG,2001,148.0
Net migration,Antigua and Barbuda,ATG,2000,271.0
Net migration,Antigua and Barbuda,ATG,1999,390.0
Net migration,Antigua and Barbuda,ATG,1998,465.0
Net migration,Antigua and Barbuda,ATG,1997,493.0
Net migration,Antigua and Barbuda,ATG,1996,478.0
Net migration,Antigua and Barbuda,ATG,1995,528.0
Net migration,Antigua and Barbuda,ATG,1994,513.0
Net migration,Antigua and Barbuda,ATG,1993,484.0
Net migration,Antigua and Barbuda,ATG,1992,405.0
Net migration,Antigua and Barbuda,ATG,1991,223.0
Net migration,Antigua and Barbuda,ATG,1990,-1145.0
Net migration,Argentina,ARG,2020,2344.0
Net migration,Argentina,ARG,2019,4478.0
Net migration,Argentina,ARG,2018,4690.0
Net migration,Argentina,ARG,2017,4926.0
Net migration,Argentina,ARG,2016,5215.0
Net migration,Argentina,ARG,2015,5522.0
Net migration,Argentina,ARG,2014,5801.0
Net migration,Argentina,ARG,2013,5369.0
Net migration,Argentina,ARG,2012,3127.0
Net migration,Argentina,ARG,2011,-1011.0
Net migration,Argentina,ARG,2010,-4970.0
Net migration,Argentina,ARG,2009,-7869.0
Net migration,Argentina,ARG,2008,-12450.0
Net migration,Argentina,ARG,2007,-18051.0
Net migration,Argentina,ARG,2006,-19958.0
Net migration,Argentina,ARG,2005,-21961.0
Net migration,Argentina,ARG,2004,-22336.0
Net migration,Argentina,ARG,2003,-22353.0
Net migration,Argentina,ARG,2002,-22668.0
Net migration,Argentina,ARG,2001,-22787.0
Net migration,Argentina,ARG,2000,-22770.0
Net migration,Argentina,ARG,1999,-20220.0
Net migration,Argentina,ARG,1998,-20331.0
Net migration,Argentina,ARG,1997,-20588.0
Net migration,Argentina,ARG,1996,-20396.0
Net migration,Argentina,ARG,1995,-19736.0
Net migration,Argentina,ARG,1994,-18725.0
Net migration,Argentina,ARG,1993,-16383.0
Net migration,Argentina,ARG,1992,-13201.0
Net migration,Argentina,ARG,1991,-8569.0
Net migration,Argentina,ARG,1990,6021.0
Net migration,Armenia,ARM,2020,-12825.0
Net migration,Armenia,ARM,2019,-25363.0
Net migration,Armenia,ARM,2018,-25835.0
Net migration,Armenia,ARM,2017,-26326.0
Net migration,Armenia,ARM,2016,-26804.0
Net migration,Armenia,ARM,2015,-27283.0
Net migration,Armenia,ARM,2014,-27763.0
Net migration,Armenia,ARM,2013,-28257.0
Net migration,Armenia,ARM,2012,-28731.0
Net migration,Armenia,ARM,2011,-29214.0
Net migration,Armenia,ARM,2010,-31991.0
Net migration,Armenia,ARM,2009,-32000.0
Net migration,Armenia,ARM,2008,-31822.0
Net migration,Armenia,ARM,2007,-31530.0
Net migration,Armenia,ARM,2006,-31302.0
Net migration,Armenia,ARM,2005,-31023.0
Net migration,Armenia,ARM,2004,-30623.0
Net migration,Armenia,ARM,2003,-30238.0
Net migration,Armenia,ARM,2002,-34971.0
Net migration,Armenia,ARM,2001,-44486.0
Net migration,Armenia,ARM,2000,-51873.0
Net migration,Armenia,ARM,1999,-52843.0
Net migration,Armenia,ARM,1998,-52266.0
Net migration,Armenia,ARM,1997,-51638.0
Net migration,Armenia,ARM,1996,-51023.0
Net migration,Armenia,ARM,1995,-50217.0
Net migration,Armenia,ARM,1994,-112567.0
Net migration,Armenia,ARM,1993,-126968.0
Net migration,Armenia,ARM,1992,-196273.0
Net migration,Armenia,ARM,1991,5419.0
Net migration,Armenia,ARM,1990,2119.0
Net migration,Aruba,ABW,2020,0.0
Net migration,Aruba,ABW,2019,412.0
Net migration,Aruba,ABW,2018,367.0
Net migration,Aruba,ABW,2017,218.0
Net migration,Aruba,ABW,2016,170.0
Net migration,Aruba,ABW,2015,177.0
Net migration,Aruba,ABW,2014,88.0
Net migration,Aruba,ABW,2013,134.0
Net migration,Aruba,ABW,2012,229.0
Net migration,Aruba,ABW,2011,315.0
Net migration,Aruba,ABW,2010,498.0
Net migration,Aruba,ABW,2009,703.0
Net migration,Aruba,ABW,2008,666.0
Net migration,Aruba,ABW,2007,621.0
Net migration,Aruba,ABW,2006,569.0
Net migration,Aruba,ABW,2005,579.0
Net migration,Aruba,ABW,2004,315.0
Net migration,Aruba,ABW,2003,324.0
Net migration,Aruba,ABW,2002,350.0
Net migration,Aruba,ABW,2001,560.0
Net migration,Aruba,ABW,2000,1235.0
Net migration,Aruba,ABW,1999,1828.0
Net migration,Aruba,ABW,1998,1786.0
Net migration,Aruba,ABW,1997,1656.0
Net migration,Aruba,ABW,1996,1636.0
Net migration,Aruba,ABW,1995,1598.0
Net migration,Aruba,ABW,1994,1668.0
Net migration,Aruba,ABW,1993,1662.0
Net migration,Aruba,ABW,1992,1294.0
Net migration,Aruba,ABW,1991,1946.0
Net migration,Aruba,ABW,1990,879.0
Net migration,Australia,AUS,2020,117929.0
Net migration,Australia,AUS,2019,235860.0
Net migration,Australia,AUS,2018,220307.0
Net migration,Australia,AUS,2017,244875.0
Net migration,Australia,AUS,2016,242184.0
Net migration,Australia,AUS,2015,209466.0
Net migration,Australia,AUS,2014,198120.0
Net migration,Australia,AUS,2013,214564.0
Net migration,Australia,AUS,2012,235719.0
Net migration,Australia,AUS,2011,197748.0
Net migration,Australia,AUS,2010,166833.0
Net migration,Australia,AUS,2009,235881.0
Net migration,Australia,AUS,2008,278516.0
Net migration,Australia,AUS,2007,251231.0
Net migration,Australia,AUS,2006,192139.0
Net migration,Australia,AUS,2005,132109.0
Net migration,Australia,AUS,2004,109226.0
Net migration,Australia,AUS,2003,103907.0
Net migration,Australia,AUS,2002,107886.0
Net migration,Australia,AUS,2001,113907.0
Net migration,Australia,AUS,2000,109375.0
Net migration,Australia,AUS,1999,85011.0
Net migration,Australia,AUS,1998,72084.0
Net migration,Australia,AUS,1997,67260.0
Net migration,Australia,AUS,1996,82770.0
Net migration,Australia,AUS,1995,79727.0
Net migration,Australia,AUS,1994,53636.0
Net migration,Australia,AUS,1993,23422.0
Net migration,Australia,AUS,1992,34149.0
Net migration,Australia,AUS,1991,68867.0
Net migration,Australia,AUS,1990,95996.0
Net migration,Austria,AUT,2020,20314.0
Net migration,Austria,AUT,2019,41105.0
Net migration,Austria,AUT,2018,35404.0
Net migration,Austria,AUT,2017,45573.0
Net migration,Austria,AUT,2016,66282.0
Net migration,Austria,AUT,2015,115125.0
Net migration,Austria,AUT,2014,74263.0
Net migration,Austria,AUT,2013,56494.0
Net migration,Austria,AUT,2012,44891.0
Net migration,Austria,AUT,2011,31665.0
Net migration,Austria,AUT,2010,22786.0
Net migration,Austria,AUT,2009,17121.0
Net migration,Austria,AUT,2008,25499.0
Net migration,Austria,AUT,2007,23729.0
Net migration,Austria,AUT,2006,25420.0
Net migration,Austria,AUT,2005,50282.0
Net migration,Austria,AUT,2004,54907.0
Net migration,Austria,AUT,2003,44003.0
Net migration,Austria,AUT,2002,37429.0
Net migration,Austria,AUT,2001,39173.0
Net migration,Austria,AUT,2000,17531.0
Net migration,Austria,AUT,1999,19768.0
Net migration,Austria,AUT,1998,8493.0
Net migration,Austria,AUT,1997,1459.0
Net migration,Austria,AUT,1996,3969.0
Net migration,Austria,AUT,1995,1447.0
Net migration,Austria,AUT,1994,2844.0
Net migration,Austria,AUT,1993,33610.0
Net migration,Austria,AUT,1992,71035.0
Net migration,Austria,AUT,1991,77195.0
Net migration,Austria,AUT,1990,59606.0
Net migration,Azerbaijan,AZE,2020,1084.0
Net migration,Azerbaijan,AZE,2019,392.0
Net migration,Azerbaijan,AZE,2018,1583.0
Net migration,Azerbaijan,AZE,2017,1184.0
Net migration,Azerbaijan,AZE,2016,1484.0
Net migration,Azerbaijan,AZE,2015,1084.0
Net migration,Azerbaijan,AZE,2014,1084.0
Net migration,Azerbaijan,AZE,2013,2289.0
Net migration,Azerbaijan,AZE,2012,1988.0
Net migration,Azerbaijan,AZE,2011,1688.0
Net migration,Azerbaijan,AZE,2010,1384.0
Net migration,Azerbaijan,AZE,2009,890.0
Net migration,Azerbaijan,AZE,2008,15048.0
Net migration,Azerbaijan,AZE,2007,17111.0
Net migration,Azerbaijan,AZE,2006,16909.0
Net migration,Azerbaijan,AZE,2005,16436.0
Net migration,Azerbaijan,AZE,2004,13488.0
Net migration,Azerbaijan,AZE,2003,13154.0
Net migration,Azerbaijan,AZE,2002,15071.0
Net migration,Azerbaijan,AZE,2001,16248.0
Net migration,Azerbaijan,AZE,2000,15938.0
Net migration,Azerbaijan,AZE,1999,5300.0
Net migration,Azerbaijan,AZE,1998,-46097.0
Net migration,Azerbaijan,AZE,1997,-40423.0
Net migration,Azerbaijan,AZE,1996,-38092.0
Net migration,Azerbaijan,AZE,1995,-37975.0
Net migration,Azerbaijan,AZE,1994,-37037.0
Net migration,Azerbaijan,AZE,1993,-22817.0
Net migration,Azerbaijan,AZE,1992,-23316.0
Net migration,Azerbaijan,AZE,1991,-25282.0
Net migration,Azerbaijan,AZE,1990,-28017.0
Net migration,"Bahamas, The",BHS,2020,0.0
Net migration,"Bahamas, The",BHS,2019,1001.0
Net migration,"Bahamas, The",BHS,2018,1001.0
Net migration,"Bahamas, The",BHS,2017,1001.0
Net migration,"Bahamas, The",BHS,2016,1001.0
Net migration,"Bahamas, The",BHS,2015,1001.0
Net migration,"Bahamas, The",BHS,2014,1001.0
Net migration,"Bahamas, The",BHS,2013,1001.0
Net migration,"Bahamas, The",BHS,2012,1048.0
Net migration,"Bahamas, The",BHS,2011,1384.0
Net migration,"Bahamas, The",BHS,2010,1899.0
Net migration,"Bahamas, The",BHS,2009,1617.0
Net migration,"Bahamas, The",BHS,2008,1476.0
Net migration,"Bahamas, The",BHS,2007,1728.0
Net migration,"Bahamas, The",BHS,2006,1737.0
Net migration,"Bahamas, The",BHS,2005,800.0
Net migration,"Bahamas, The",BHS,2004,1031.0
Net migration,"Bahamas, The",BHS,2003,951.0
Net migration,"Bahamas, The",BHS,2002,634.0
Net migration,"Bahamas, The",BHS,2001,293.0
Net migration,"Bahamas, The",BHS,2000,843.0
Net migration,"Bahamas, The",BHS,1999,426.0
Net migration,"Bahamas, The",BHS,1998,442.0
Net migration,"Bahamas, The",BHS,1997,448.0
Net migration,"Bahamas, The",BHS,1996,457.0
Net migration,"Bahamas, The",BHS,1995,463.0
Net migration,"Bahamas, The",BHS,1994,458.0
Net migration,"Bahamas, The",BHS,1993,448.0
Net migration,"Bahamas, The",BHS,1992,436.0
Net migration,"Bahamas, The",BHS,1991,416.0
Net migration,"Bahamas, The",BHS,1990,241.0
Net migration,Bahrain,BHR,2020,-48716.0
Net migration,Bahrain,BHR,2019,-17127.0
Net migration,Bahrain,BHR,2018,-3601.0
Net migration,Bahrain,BHR,2017,29024.0
Net migration,Bahrain,BHR,2016,29052.0
Net migration,Bahrain,BHR,2015,29250.0
Net migration,Bahrain,BHR,2014,36320.0
Net migration,Bahrain,BHR,2013,27227.0
Net migration,Bahrain,BHR,2012,11754.0
Net migration,Bahrain,BHR,2011,-20040.0
Net migration,Bahrain,BHR,2010,-17076.0
Net migration,Bahrain,BHR,2009,52049.0
Net migration,Bahrain,BHR,2008,53870.0
Net migration,Bahrain,BHR,2007,54165.0
Net migration,Bahrain,BHR,2006,53765.0
Net migration,Bahrain,BHR,2005,53401.0
Net migration,Bahrain,BHR,2004,53424.0
Net migration,Bahrain,BHR,2003,28186.0
Net migration,Bahrain,BHR,2002,4197.0
Net migration,Bahrain,BHR,2001,5704.0
Net migration,Bahrain,BHR,2000,6264.0
Net migration,Bahrain,BHR,1999,6737.0
Net migration,Bahrain,BHR,1998,7388.0
Net migration,Bahrain,BHR,1997,7730.0
Net migration,Bahrain,BHR,1996,7844.0
Net migration,Bahrain,BHR,1995,7706.0
Net migration,Bahrain,BHR,1994,7424.0
Net migration,Bahrain,BHR,1993,6967.0
Net migration,Bahrain,BHR,1992,6728.0
Net migration,Bahrain,BHR,1991,6605.0
Net migration,Bahrain,BHR,1990,4605.0
Net migration,Bangladesh,BGD,2020,-61154.0
Net migration,Bangladesh,BGD,2019,-344054.0
Net migration,Bangladesh,BGD,2018,-323380.0
Net migration,Bangladesh,BGD,2017,-175755.0
Net migration,Bangladesh,BGD,2016,-55013.0
Net migration,Bangladesh,BGD,2015,-286512.0
Net migration,Bangladesh,BGD,2014,-219628.0
Net migration,Bangladesh,BGD,2013,-194048.0
Net migration,Bangladesh,BGD,2012,-242022.0
Net migration,Bangladesh,BGD,2011,-341152.0
Net migration,Bangladesh,BGD,2010,-462265.0
Net migration,Bangladesh,BGD,2009,-740788.0
Net migration,Bangladesh,BGD,2008,-1390782.0
Net migration,Bangladesh,BGD,2007,-923456.0
Net migration,Bangladesh,BGD,2006,-1146688.0
Net migration,Bangladesh,BGD,2005,-715970.0
Net migration,Bangladesh,BGD,2004,-535175.0
Net migration,Bangladesh,BGD,2003,-533925.0
Net migration,Bangladesh,BGD,2002,-451611.0
Net migration,Bangladesh,BGD,2001,-347605.0
Net migration,Bangladesh,BGD,2000,-424718.0
Net migration,Bangladesh,BGD,1999,-435710.0
Net migration,Bangladesh,BGD,1998,-407859.0
Net migration,Bangladesh,BGD,1997,-390261.0
Net migration,Bangladesh,BGD,1996,-389040.0
Net migration,Bangladesh,BGD,1995,-374788.0
Net migration,Bangladesh,BGD,1994,-214321.0
Net migration,Bangladesh,BGD,1993,-271146.0
Net migration,Bangladesh,BGD,1992,-265940.0
Net migration,Bangladesh,BGD,1991,-386852.0
Net migration,Bangladesh,BGD,1990,-200144.0
Net migration,Barbados,BRB,2020,0.0
Net migration,Barbados,BRB,2019,-65.0
Net migration,Barbados,BRB,2018,-65.0
Net migration,Barbados,BRB,2017,-65.0
Net migration,Barbados,BRB,2016,-65.0
Net migration,Barbados,BRB,2015,-65.0
Net migration,Barbados,BRB,2014,-65.0
Net migration,Barbados,BRB,2013,-65.0
Net migration,Barbados,BRB,2012,-64.0
Net migration,Barbados,BRB,2011,-54.0
Net migration,Barbados,BRB,2010,-36.0
Net migration,Barbados,BRB,2009,75.0
Net migration,Barbados,BRB,2008,296.0
Net migration,Barbados,BRB,2007,19.0
Net migration,Barbados,BRB,2006,-160.0
Net migration,Barbados,BRB,2005,-172.0
Net migration,Barbados,BRB,2004,-159.0
Net migration,Barbados,BRB,2003,-145.0
Net migration,Barbados,BRB,2002,-121.0
Net migration,Barbados,BRB,2001,-103.0
Net migration,Barbados,BRB,2000,-833.0
Net migration,Barbados,BRB,1999,-588.0
Net migration,Barbados,BRB,1998,-756.0
Net migration,Barbados,BRB,1997,-804.0
Net migration,Barbados,BRB,1996,-807.0
Net migration,Barbados,BRB,1995,-752.0
Net migration,Barbados,BRB,1994,-687.0
Net migration,Barbados,BRB,1993,-659.0
Net migration,Barbados,BRB,1992,-620.0
Net migration,Barbados,BRB,1991,-643.0
Net migration,Barbados,BRB,1990,-1295.0
Net migration,Belarus,BLR,2020,13589.0
Net migration,Belarus,BLR,2019,15082.0
Net migration,Belarus,BLR,2018,15731.0
Net migration,Belarus,BLR,2017,15937.0
Net migration,Belarus,BLR,2016,15258.0
Net migration,Belarus,BLR,2015,13681.0
Net migration,Belarus,BLR,2014,12222.0
Net migration,Belarus,BLR,2013,10496.0
Net migration,Belarus,BLR,2012,9425.0
Net migration,Belarus,BLR,2011,7578.0
Net migration,Belarus,BLR,2010,4892.0
Net migration,Belarus,BLR,2009,2166.0
Net migration,Belarus,BLR,2008,-2728.0
Net migration,Belarus,BLR,2007,-6448.0
Net migration,Belarus,BLR,2006,-9732.0
Net migration,Belarus,BLR,2005,-11902.0
Net migration,Belarus,BLR,2004,-12943.0
Net migration,Belarus,BLR,2003,-13488.0
Net migration,Belarus,BLR,2002,-13520.0
Net migration,Belarus,BLR,2001,-12414.0
Net migration,Belarus,BLR,2000,-10419.0
Net migration,Belarus,BLR,1999,-7500.0
Net migration,Belarus,BLR,1998,-3171.0
Net migration,Belarus,BLR,1997,-82.0
Net migration,Belarus,BLR,1996,2549.0
Net migration,Belarus,BLR,1995,3910.0
Net migration,Belarus,BLR,1994,5091.0
Net migration,Belarus,BLR,1993,5341.0
Net migration,Belarus,BLR,1992,4796.0
Net migration,Belarus,BLR,1991,4992.0
Net migration,Belarus,BLR,1990,4246.0
Net migration,Belgium,BEL,2020,53428.0
Net migration,Belgium,BEL,2019,54395.0
Net migration,Belgium,BEL,2018,55439.0
Net migration,Belgium,BEL,2017,56248.0
